checked_at,raw_card,match_date,match_mmdd,perform_id,url,seat_type,seat_order,price_min,price_max,dynamic,status
2026-08-02 06:02,川崎フロンターレ対京都サンガＦ．Ｃ．,2026/08/15,815,2625661,https://www.jleague-ticket.jp/sales/perform/2625661/001,ビジターＳ指定,16,3160,6200,False,販売中
2026-08-02 06:02,川崎フロンターレ対京都サンガＦ．Ｃ．,2026/08/15,815,2625661,https://www.jleague-ticket.jp/sales/perform/2625661/001,ビジターＳＡ指定,17,1670,4300,False,販売中
2026-08-02 06:02,川崎フロンターレ対京都サンガＦ．Ｃ．,2026/08/15,815,2625661,https://www.jleague-ticket.jp/sales/perform/2625661/001,ビジターＡ自由,18,1280,3400,False,販売中
2026-08-02 06:02,川崎フロンターレ対京都サンガＦ．Ｃ．,2026/08/15,815,2625661,https://www.jleague-ticket.jp/sales/perform/2625661/001,ファミリーシート３,19,5700,6000,False,完売
2026-08-02 06:02,川崎フロンターレ対京都サンガＦ．Ｃ．,2026/08/15,815,2625661,https://www.jleague-ticket.jp/sales/perform/2625661/001,ファミリーシート４,20,5700,6000,False,完売
2026-08-02 06:02,川崎フロンターレ対京都サンガＦ．Ｃ．,2026/08/15,815,2625661,https://www.jleague-ticket.jp/sales/perform/2625661/001,ファミリーシート６,21,5700,6000,False,完売
2026-08-02 06:02,川崎フロンターレ対京都サンガＦ．Ｃ．,2026/08/15,815,2625661,https://www.jleague-ticket.jp/sales/perform/2625661/001,グループシート４,22,5700,6000,False,完売
2026-08-02 06:02,川崎フロンターレ対京都サンガＦ．Ｃ．,2026/08/15,815,2625661,https://www.jleague-ticket.jp/sales/perform/2625661/001,ごちクルグループシート６,23,6840,7200,False,完売
2026-08-02 06:02,川崎フロンターレ対京都サンガＦ．Ｃ．,2026/08/15,815,2625661,https://www.jleague-ticket.jp/sales/perform/2625661/001,ペアシート北側,24,6750,7100,False,完売
2026-08-02 06:02,川崎フロンターレ対京都サンガＦ．Ｃ．,2026/08/15,815,2625661,https://www.jleague-ticket.jp/sales/perform/2625661/001,ペアシート南側,25,6370,6700,False,完売
2026-08-02 06:02,川崎フロンターレ対京都サンガＦ．Ｃ．,2026/08/15,815,2625661,https://www.jleague-ticket.jp/sales/perform/2625661/001,テーブル付ペアシート,26,6940,7300,False,完売
2026-08-02 06:02,川崎フロンターレ対京都サンガＦ．Ｃ．,2026/08/15,815,2625661,https://www.jleague-ticket.jp/sales/perform/2625661/001,ＴＨＥＲＭＯＳ パーティーシート,27,7320,7700,False,完売
2026-08-02 06:02,川崎フロンターレ対京都サンガＦ．Ｃ．,2026/08/15,815,2625661,https://www.jleague-ticket.jp/sales/perform/2625661/001,メイン車椅子席,28,1600,4400,False,販売中
2026-08-02 06:02,川崎フロンターレ対京都サンガＦ．Ｃ．,2026/08/15,815,2625661,https://www.jleague-ticket.jp/sales/perform/2625661/001,バック車椅子席,29,790,3500,False,販売中
2026-08-02 06:02,名古屋グランパス対清水エスパルス,2026/08/08,808,2625729,https://www.jleague-ticket.jp/sales/perform/2625729/001,ロイヤルシート,1,11400,12000,False,完売
2026-08-02 06:02,名古屋グランパス対清水エスパルス,2026/08/08,808,2625729,https://www.jleague-ticket.jp/sales/perform/2625729/001,ＳＳ指定席,2,9120,9600,False,完売
2026-08-02 06:02,名古屋グランパス対清水エスパルス,2026/08/08,808,2625729,https://www.jleague-ticket.jp/sales/perform/2625729/001,Ｓ指定席,3,7790,8200,False,販売中
2026-08-02 06:02,名古屋グランパス対清水エスパルス,2026/08/08,808,2625729,https://www.jleague-ticket.jp/sales/perform/2625729/001,Ａ指定席,4,6840,7200,False,販売中
2026-08-02 06:02,名古屋グランパス対清水エスパルス,2026/08/08,808,2625729,https://www.jleague-ticket.jp/sales/perform/2625729/001,Ｂ指定席,5,6840,7200,False,販売中
2026-08-02 06:02,名古屋グランパス対清水エスパルス,2026/08/08,808,2625729,https://www.jleague-ticket.jp/sales/perform/2625729/001,Ｃ指定席,6,1805,3800,False,販売中
2026-08-02 06:02,名古屋グランパス対清水エスパルス,2026/08/08,808,2625729,https://www.jleague-ticket.jp/sales/perform/2625729/001,メイン３階指定席,7,2470,5200,False,販売中
2026-08-02 06:02,名古屋グランパス対清水エスパルス,2026/08/08,808,2625729,https://www.jleague-ticket.jp/sales/perform/2625729/001,バック３階指定席,8,2280,4800,False,販売中
2026-08-02 06:02,名古屋グランパス対清水エスパルス,2026/08/08,808,2625729,https://www.jleague-ticket.jp/sales/perform/2625729/001,メイン４階指定席,9,1520,3200,False,販売中
2026-08-02 06:02,名古屋グランパス対清水エスパルス,2026/08/08,808,2625729,https://www.jleague-ticket.jp/sales/perform/2625729/001,バック４階指定席,10,1425,3000,False,販売中
2026-08-02 06:02,名古屋グランパス対清水エスパルス,2026/08/08,808,2625729,https://www.jleague-ticket.jp/sales/perform/2625729/001,ゴール裏指定席１階北側,11,2375,5000,False,完売
2026-08-02 06:02,名古屋グランパス対清水エスパルス,2026/08/08,808,2625729,https://www.jleague-ticket.jp/sales/perform/2625729/001,ゴール裏指定席２階北側,12,2185,4600,False,販売中
2026-08-02 06:02,名古屋グランパス対清水エスパルス,2026/08/08,808,2625729,https://www.jleague-ticket.jp/sales/perform/2625729/001,ゴール裏指定席１階南側,13,1995,4200,False,販売中
2026-08-02 06:02,名古屋グランパス対清水エスパルス,2026/08/08,808,2625729,https://www.jleague-ticket.jp/sales/perform/2625729/001,アウェイ指定席,14,2500,5000,False,販売中
2026-08-02 06:02,名古屋グランパス対清水エスパルス,2026/08/08,808,2625729,https://www.jleague-ticket.jp/sales/perform/2625729/001,セブン-イレブン最前列シート,14,8740,9200,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,エキサイティングシート(ホーム)前方,1,12420,13800,False,完売
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,エキサイティングシート（ホーム）,2,11520,12800,False,完売
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ホームメイン北SS指定席前方,3,8640,9600,False,完売
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ホームメイン北SS指定席,4,7740,8600,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ホームメイン南SS指定席前方,5,8910,9900,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ホームメイン南SS指定席,6,8010,8900,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ホームメイン北S指定席前方,7,7380,8200,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ホームメイン北S指定席,8,6480,7200,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ミックスメイン南S指定席前方,9,7200,8000,False,完売
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ミックスメイン南S指定席,10,6300,7000,False,完売
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ホームメインセンターA指定席,11,6570,7300,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ホームメイン北A指定席,12,2020,5700,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ホームメイン南A指定席,13,2020,6000,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,バックセンターシート下段ホーム,14,1620,5800,False,完売
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,バックセンターシート上段ホーム,15,1350,5000,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ホームバック北A指定席下段,16,1350,5400,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ホームバック北A指定席上段,17,900,4800,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ホームバック南A指定席下段,18,1350,5000,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ホームバック南A指定席上段,19,900,4200,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ホームバック北B指定席下段,20,1170,5000,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ホームバック北B指定席上段,21,720,4200,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ホームバック南B指定席下段,22,900,4200,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ホームバック南B指定席上段,23,450,3300,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ホームサポーター指定席,24,720,3500,False,完売
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ホームサポーター自由席,25,720,3700,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,ビジターサポーター指定席,26,800,3800,False,完売
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,バリュープライスシートAホーム,27,900,3500,False,販売中
2026-08-02 06:02,セレッソ大阪対ファジアーノ岡山,2026/08/08,808,2626697,https://www.jleague-ticket.jp/sales/perform/2626697/001,バリュープライスシートBホーム,28,450,2500,False,完売
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,プレミアムシート(ラウンジ付),1,19800,22000,False,販売中
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,プレミアムシート（２層）,2,10260,11400,False,販売中
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,カテゴリー１北（１層）,3,2970,8200,False,販売中
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,カテゴリー１南（１層）,4,3060,8400,False,販売中
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,カテゴリー２北（１層）,5,490,7800,False,販売中
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,カテゴリー２南（１層）,6,2830,7800,False,販売中
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,メイン上層（２層）,7,2470,6800,False,販売中
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,メイン上層（３層）,8,490,3900,False,販売中
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,カテゴリー３（１層）,9,2700,7400,False,販売中
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,カテゴリー３（２層）,10,2560,8400,False,販売中
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,カテゴリー４北（１層）,11,490,6600,False,販売中
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,カテゴリー４北（２層）,12,490,6300,False,販売中
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,カテゴリー４南（１層）,13,2250,6200,False,販売中
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,カテゴリー４南（２層）,14,2200,6100,False,販売中
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,バック上層（３層）自由席,15,490,3300,False,販売中
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,ゼルビアサポーターズシート立見席,16,490,4000,False,販売中
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,カテゴリー５,17,490,3300,False,販売中
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,ビジターサポーターズシート指定席,18,1850,4600,False,販売中
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,南サイド（２・３層）,19,1390,3800,False,販売中
2026-08-02 06:02,ＦＣ町田ゼルビア対浦和レッズ,2026/08/23,823,2625000,https://www.jleague-ticket.jp/sales/perform/2625000/001,車椅子同行者席,19,3100,7700,False,販売中
2026-08-02 06:02,ＦＣ東京対ジェフユナイテッド千葉,2026/08/21,821,2627038,https://www.jleague-ticket.jp/sales/perform/2627038/001,クッション付きシート　北側,1,6900,11500,False,販売中
2026-08-02 06:02,ＦＣ東京対ジェフユナイテッド千葉,2026/08/21,821,2627038,https://www.jleague-ticket.jp/sales/perform/2627038/001,クッション付きシート　南側,2,6900,11500,False,販売中
2026-08-02 06:02,ＦＣ東京対ジェフユナイテッド千葉,2026/08/21,821,2627038,https://www.jleague-ticket.jp/sales/perform/2627038/001,メインＳＳＳ,3,6300,10900,False,販売中
